gender,age,married,number_of_dependents,zip_code,population,tenure_in_months,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,paperless_billing,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,cltv,internet_type_DSL,internet_type_Fiber Optic,internet_type_No Internet,contract_One Year,contract_Two Year,payment_method_Credit Card,payment_method_Mailed Check,churn_label
0,44,0,0,95650,6503,12,1,18.691843468870033,0,1,10,0,0,0,0,0,0,0,0,0,76.02427287166377,993.9024928716144,4.154732152160757,0,213.66611507115738,1203.4138757906107,1,2285,False,True,False,False,False,False,False,1
0,34,0,0,95968,123,1,1,15.196314105751235,0,1,16,0,0,0,0,0,0,0,1,1,63.221415812726335,63.221415812726335,0.0,0,15.196314105751235,78.41772991847756,2,2168,False,True,False,False,False,False,False,1
0,39,0,0,90711,29681,17,1,10.395766332101147,0,0,1,0,0,0,0,0,0,0,0,0,22.90792911265529,381.4097992104404,0.0,0,157.9940315414652,539.4038307519056,2,4914,False,True,True,True,False,False,False,1
0,28,0,0,90688,40566,20,1,16.19675320618608,0,1,41,0,0,0,0,0,0,1,0,1,87.6958156029514,1870.838393946426,4.788087212210499,8,327.63252888919243,2202.5006757932247,1,3092,False,True,False,False,False,False,False,1
0,43,0,0,92117,51213,2,1,30.63696638944084,0,1,19,0,1,0,0,0,0,0,0,1,77.11987344338868,210.07094541910055,0.0,8,50.81921455546535,269.7519776958595,2,5268,False,True,False,False,False,False,False,1
1,60,0,0,95931,11272,17,1,30.223051232446515,0,1,8,0,0,0,0,0,0,0,1,1,76.83723327462266,1370.5083330167859,0.0,0,530.0318939293873,1900.5402269461733,1,3138,False,True,False,False,False,False,False,1
1,35,0,0,93295,13365,2,1,13.60546661135278,0,1,11,0,0,0,0,0,0,0,0,1,51.3312319935202,115.48867689973594,0.0,2,29.256958292560576,147.25301885633456,1,4056,True,True,False,False,False,False,False,1
0,57,0,0,92122,34902,1,1,9.278233716982038,0,1,18,0,0,0,0,0,1,1,1,1,90.68593646058785,119.05069949673127,0.0,0,13.117320539226128,132.1680200359574,3,3691,False,True,False,False,False,True,False,1
1,62,0,0,93752,6819,10,1,18.116027436339376,0,0,5,0,0,0,0,0,0,0,0,0,37.92790412141589,306.7397489449918,0.0,0,83.65573083304835,390.39547977804017,1,3589,True,False,True,True,False,False,False,1
0,59,0,0,92156,43118,3,1,28.585949684232787,0,1,20,0,0,0,0,0,0,0,1,1,72.75169939085221,230.0816299063699,0.0,0,85.75784905269836,315.8394789590683,1,3539,False,True,False,False,False,True,False,1
0,55,0,0,92336,1224,7,1,45.764753178572356,0,1,8,0,0,0,0,0,0,0,0,1,86.0333222560906,606.4221884337924,0.0,7,341.1122337976569,955.0584010544871,1,2030,False,True,False,False,False,False,False,1
0,32,0,0,95629,168,2,1,16.97176096217947,0,0,0,0,0,0,0,0,0,0,0,0,20.373435299082452,50.12590032673464,0.0,0,36.78371490648572,86.90961523322036,1,3912,False,False,True,False,False,True,True,1
0,41,0,0,93303,2668,16,0,1.368424903881155,0,1,57,0,0,0,0,0,0,0,0,1,70.75084130171183,957.7617966743322,0.0,100,13.684249038811547,1071.4460457131438,2,3393,False,True,False,False,False,False,False,1
0,53,0,0,95712,8503,10,1,43.49484085017939,1,1,16,0,0,0,0,1,0,0,1,1,93.06983354907557,1079.9943417606137,0.0,0,470.026383607957,1550.0207253685708,1,2335,False,True,False,False,False,False,False,1
0,45,0,0,91989,14208,2,1,8.073160283661542,1,1,13,0,0,0,0,0,0,0,1,1,90.33044243540729,248.7112062413389,0.0,0,23.42471038455232,272.13591662589124,1,3168,False,True,False,False,False,True,False,1
0,39,0,1,90183,8284,9,1,24.038200323114204,1,1,27,0,0,0,0,0,0,0,1,0,90.88065392797121,853.2040684807848,0.0,0,219.55246356621663,1072.7565320470017,2,5483,False,True,False,False,False,False,False,1
0,39,0,0,95573,1931,8,0,4.103143910010908,0,0,25,0,0,0,0,0,0,0,0,0,31.791317904919445,259.36616311270836,0.0,0,8.206287820021815,267.5724509327302,1,2522,True,False,True,False,False,True,True,1
1,76,0,0,95937,4415,7,1,32.13268754491877,1,1,8,0,0,0,0,0,0,0,1,0,75.52929852913448,576.4506177871683,0.0,0,235.22034233505892,811.6709601222273,2,5655,False,True,False,False,False,True,False,1
1,38,0,0,93536,49309,4,1,15.736577439338859,0,1,19,0,0,0,0,0,0,0,0,1,75.81102462426114,346.19337838109607,0.0,5,57.58342572839048,409.1797694273897,1,2574,False,True,False,False,False,True,False,1
0,53,0,0,92689,927,12,1,18.227590522736783,1,1,12,0,1,1,0,0,1,0,1,1,100.49997056818535,1283.9551219320188,0.0,0,228.03870500015518,1511.993826932174,1,2499,False,True,False,False,False,False,False,1
0,42,0,0,91372,55840,9,1,34.038976861174184,1,1,21,0,0,0,0,1,1,1,1,0,97.38452979565992,889.081472007551,0.0,0,314.8049513915929,1203.886423399144,1,5463,False,True,False,False,False,False,False,1
1,65,0,0,93903,62409,54,0,6.625638020963017,0,1,20,0,0,0,0,0,1,0,0,0,57.63980952013648,3065.8305512959714,0.0,37,298.1537109433357,3401.888310777611,1,3497,True,False,False,True,True,True,False,1
0,29,0,0,92351,7232,1,1,25.83253358358527,0,1,49,0,0,0,0,0,0,0,1,0,55.74725095009169,55.74725095009169,0.0,0,25.83253358358527,81.57978453367697,3,4185,True,True,False,False,False,False,True,1
0,46,0,0,90959,14669,2,1,8.681635914752581,0,1,12,0,0,0,0,0,0,0,1,0,68.62848547710942,124.30610516632544,0.0,0,17.363271829505162,141.6693769958306,1,2943,True,True,False,False,False,True,False,1
0,29,1,1,93394,1388,15,1,19.690130853873207,1,0,9,0,0,0,0,0,0,0,0,0,36.74995918676518,430.9780723887848,0.0,0,287.70927278021395,718.6873451689987,1,4572,False,True,True,False,False,True,False,1
0,58,1,0,92435,1779,51,1,42.443726252937566,0,1,5,0,0,0,0,0,1,0,0,1,75.08541189684686,3764.1732616098525,0.0,9,2160.4285138279615,5934.282186888003,1,4769,True,True,False,True,False,False,False,1
0,45,1,0,95981,101,3,1,31.36133607049134,0,1,5,0,0,1,1,0,0,0,0,0,79.28580450825528,267.91620533116065,0.0,9,84.44260585894136,362.0769023390768,2,3895,True,True,False,False,False,True,False,1
1,56,0,0,92436,422,1,1,8.907610912298036,0,1,5,0,0,0,0,1,0,0,1,1,86.61291488017285,147.31947267730334,0.0,0,22.393844179018274,169.7133168563216,3,4711,False,True,False,False,False,False,False,1
1,55,0,0,91481,35064,38,1,30.24704094344115,0,1,17,0,0,0,0,0,0,0,1,1,84.16611378700067,3192.110241449409,0.0,0,1182.2230932216287,4374.333334671038,1,4217,False,True,False,False,False,False,False,1
0,43,0,0,91828,63252,14,1,18.299601235936017,0,1,27,0,0,0,0,0,0,0,0,0,62.902290069821035,864.3740497334254,0.0,39,229.0490059714025,1132.4483992579733,1,5005,True,True,False,False,False,False,False,1
0,72,0,0,95529,253,14,1,44.208967828453794,0,1,21,0,0,0,0,0,0,0,1,0,85.19748850402306,1332.999495208368,0.0,0,662.3986086039184,1995.3981038122863,1,4981,False,False,False,False,False,False,False,1
0,40,0,0,92525,1474,10,0,30.517818463964595,0,1,23,0,0,0,0,0,0,0,1,1,45.43759365431682,465.92327915946913,0.0,0,274.66036617568136,740.5836453351505,2,2199,True,False,False,False,False,False,False,1
0,48,0,0,92109,46086,26,1,11.137013549906573,1,1,5,0,0,0,0,1,0,0,1,1,94.51778583079671,2721.2289945117873,0.0,0,300.4638515649062,3021.692846076693,1,4466,False,True,False,False,False,False,True,1
0,74,1,0,96062,272,36,1,46.53900370154649,1,1,25,0,0,0,0,1,0,0,1,1,85.95866029467057,3171.9378857511306,0.0,0,1719.1294757267408,4891.067361477872,2,4696,False,True,False,False,False,False,False,1
0,73,0,0,95628,40750,24,1,36.68667770648238,0,1,30,1,0,0,0,1,0,0,1,0,102.42493194752623,2623.0100330617906,0.0,0,905.6717062775667,3528.6817393393576,1,4992,False,True,False,False,False,True,False,1
0,44,0,0,95641,135,12,1,20.929537823150255,0,1,9,0,0,0,0,0,0,0,1,0,84.30170159740989,1002.9659013039476,0.0,0,252.4405468785458,1255.4064481824935,1,5149,False,False,False,False,False,False,False,1
0,57,1,0,92126,35295,23,0,3.332889617252544,0,1,30,0,0,0,0,0,0,0,0,0,46.341512960904325,964.1388647841372,0.0,101,49.99334425878817,1116.104128650476,1,2817,False,True,False,False,False,True,False,1
0,42,1,0,94792,36664,4,1,17.082544128871263,0,1,44,0,1,0,0,1,0,0,1,1,90.04393518364886,429.6032798037178,17.02212531936074,0,92.56343649427643,505.14459097863346,2,3495,False,True,False,False,False,False,False,1
0,38,0,0,91879,46448,33,1,23.19461902342664,0,1,63,0,0,0,1,0,1,0,1,1,77.20775566061346,2601.6109673064207,0.0,0,791.7747694107397,3393.3857367171604,1,5145,False,True,False,True,False,True,False,1
0,27,0,0,91731,33828,1,0,17.493940534958664,0,1,44,0,0,0,0,0,1,1,1,1,70.95136541339377,83.52058463262352,0.0,0,17.493940534958664,101.01452516758218,2,3084,False,True,False,False,False,False,False,1
1,38,0,0,95216,30806,1,0,1.1729599294299362,0,1,25,0,0,0,0,0,0,0,1,1,37.38957174588308,68.77942768757248,1.8470258716261654,0,11.729599294299362,78.66200111024568,1,3878,True,True,False,False,False,False,False,1
1,48,0,0,95581,140,1,1,30.982464568832732,0,0,2,0,0,0,0,0,0,0,0,1,43.50275777856528,43.50275777856528,0.0,0,30.982464568832732,74.48522234739802,2,5649,False,True,True,False,False,True,False,1
0,55,0,0,92273,34718,1,1,14.922371220410444,0,0,18,0,0,0,0,0,0,0,0,0,75.61584820181015,75.61584820181015,0.0,0,14.922371220410444,90.53821942222059,3,3504,False,True,True,False,False,True,False,1
0,65,0,0,95378,1617,27,1,33.648453159891346,0,1,22,0,0,0,0,0,1,1,1,0,87.74972743594192,2383.4895062837636,0.0,0,930.0431212492554,3313.5326275330194,1,5166,False,True,False,False,False,True,False,1
0,55,0,2,95112,59641,1,0,0.37471990495819085,0,1,57,0,0,0,0,0,0,0,1,0,25.46105905597716,33.43884196545855,0.0,0,3.3724791446236964,36.81132111008219,1,3000,True,True,False,False,False,True,False,1
1,49,0,0,92570,46175,21,1,20.131912432084842,0,1,16,0,0,1,0,1,0,0,0,1,68.51532219131543,1539.417914622108,0.0,0,435.3227191172956,1974.9983297270471,1,3355,False,False,False,True,False,False,False,1
1,49,0,0,95352,17274,2,0,4.495983334277288,0,1,18,0,0,0,0,0,0,0,1,0,44.55373611526901,70.02265174961632,0.0,0,4.495983334277288,74.5186350838936,1,3441,True,True,False,False,False,False,False,1
0,51,0,0,94707,31953,2,1,13.201609431193813,0,1,38,0,0,0,0,0,0,0,0,1,73.70596178715566,186.15173165870695,0.0,6,20.060471640367616,212.80726311558783,1,5401,False,True,False,False,False,False,False,1
1,60,0,0,91196,39057,7,0,5.830428538284533,0,1,11,0,0,0,0,0,0,0,0,0,36.65789341422484,229.8191079835994,0.0,0,29.152142691422654,258.9712506750221,1,4570,True,False,False,False,False,False,False,1
0,42,0,0,95119,52735,6,1,18.20873513861053,0,1,26,0,0,0,0,0,0,0,0,1,68.22437613832201,404.0164179355873,0.0,10,96.05443441577614,510.07085235136344,1,4320,True,True,False,False,False,False,False,1
0,24,0,0,94613,46926,1,1,6.089036768008672,0,0,1,0,0,0,0,0,0,0,0,1,23.097655320378877,28.381020430863316,0.0,0,7.147553896601366,35.528574327464696,1,4311,False,True,True,False,False,True,False,1
0,63,1,0,90028,30568,49,1,32.031249129228314,1,1,16,0,1,0,0,1,1,0,1,1,100.26497555920291,5049.162332615079,0.0,0,1594.5275380580083,6643.689870673087,1,5539,False,True,False,True,False,True,False,1
0,49,0,0,93969,21227,13,1,20.6151007634072,0,1,23,0,0,0,0,1,0,0,1,1,99.3449046863612,1368.5216004420106,0.0,0,268.6649573674557,1637.1865578094662,2,3640,False,True,False,False,False,True,False,1
1,29,0,0,91348,18317,11,1,22.95759001985642,1,1,22,0,0,0,0,0,1,1,1,1,95.92707010810143,1146.0160192810952,0.0,0,273.2907268388073,1419.3067461199025,1,3584,False,True,False,False,False,True,False,1
0,40,0,0,95520,15454,5,1,18.578698176340215,0,1,25,0,0,0,0,0,0,0,0,1,58.66226564425514,276.9915311693606,12.288656680850835,3,92.89349088170107,360.66852954042355,1,4213,True,True,False,False,False,False,False,1
0,27,0,2,90465,43710,4,1,25.286720726437412,1,1,27,0,0,0,0,0,1,1,0,0,90.66867907350358,396.95869171211723,20.00038262724935,5,92.56669638400408,474.9895908861533,1,2573,False,True,False,False,False,True,False,1
0,64,0,0,96009,1880,8,1,10.34926669037307,0,1,17,0,0,0,0,0,0,0,1,1,66.07768673045034,634.5514595140414,0.0,0,73.8943617423315,708.4458212563729,1,5320,False,True,False,False,False,False,True,1
1,70,0,0,92514,46157,27,1,29.536235895050268,0,1,33,1,0,0,0,0,0,0,1,1,83.63437468699408,2171.3213707626483,0.0,0,757.8252402146093,2929.1466109772578,1,2694,True,True,False,True,False,False,True,1
0,58,0,0,92110,42648,8,0,8.345115166185813,0,1,24,0,0,0,1,1,0,0,1,0,46.46183768230884,361.795429725166,4.846047008631049,0,58.415806163300694,415.3651888798356,1,4767,True,False,False,False,False,False,True,1
0,41,0,0,93263,57400,55,1,28.74684206657467,1,1,15,1,0,1,0,1,1,1,1,1,108.404638029593,5994.415113810147,0.0,0,1605.0132664250734,7599.42838023522,1,6058,False,True,False,True,True,True,False,1
0,46,0,0,95672,363,1,1,29.931120026186797,0,1,3,0,0,0,0,0,0,0,1,1,70.0970868086898,102.69398282629005,0.0,0,31.028200964381533,133.72218379067158,2,2486,False,True,False,False,False,False,False,1
0,39,0,0,94267,13752,3,1,14.563344991275855,1,1,15,0,0,0,0,0,0,0,0,0,88.61640328821143,338.29547334423904,0.0,26,47.536606823526654,412.77101957319934,2,3146,False,True,False,False,False,False,False,1
0,40,0,0,95329,52826,6,1,16.847302620126413,0,1,27,0,0,0,0,0,0,0,0,1,71.45739793959754,445.72424238162546,0.0,9,107.91656142552796,562.7995271845596,1,4288,False,True,False,False,False,False,False,1
0,53,0,0,91345,23568,5,1,19.587661455412608,0,1,10,0,0,0,0,0,0,0,0,1,79.33551021434116,485.531064884834,0.0,30,88.5796092440599,604.4554787509239,2,2544,False,True,False,False,False,False,False,1
0,23,0,0,91883,14035,55,1,36.21553231763075,0,1,62,0,0,0,0,0,0,1,1,1,76.48144604772551,4227.986032176624,0.0,0,2019.6832659262661,6247.66929810289,2,5324,False,True,False,False,False,False,False,1
0,22,0,0,91392,23627,1,1,35.76426555826272,0,1,57,0,0,0,0,0,0,0,1,0,55.44390946529919,55.44390946529919,0.0,0,35.76426555826272,91.2081750235619,2,3633,True,True,False,False,False,True,False,1
0,53,0,0,92657,35087,25,1,8.707031209586374,1,1,14,0,0,0,0,0,1,1,1,1,98.13363145527572,2389.5619569569217,0.0,0,217.67578023965936,2607.237737196581,2,3831,False,True,False,False,False,False,False,1
1,61,0,0,94067,21080,5,1,31.23477806478551,0,1,21,0,0,0,0,0,0,0,1,1,89.05115628912937,522.0918151747127,0.0,0,201.81833755762486,723.9101527323376,1,5839,False,True,False,False,False,False,True,1
1,45,1,0,95410,30659,9,1,24.088931407482015,0,1,16,0,0,0,0,0,0,0,1,1,75.29215877500413,666.3663874891733,29.034866941761596,0,223.93858662034827,861.27010716776,1,2385,False,True,False,False,False,False,False,1
0,29,0,0,91671,33763,4,0,26.425795386620223,0,1,39,0,0,0,0,1,0,1,1,1,77.05162276670671,375.55814299364897,0.0,0,132.12897693310111,507.68711992675003,2,4206,True,True,False,False,False,False,False,1
1,71,0,0,90024,44164,37,1,6.3068951331097365,0,1,31,0,0,0,0,0,0,0,1,1,70.24483101457808,2457.389395844482,0.0,0,220.2520029943299,2677.6413988388117,2,2682,False,True,False,True,False,True,False,1
1,52,1,0,95637,438,70,1,6.010880247344506,1,1,17,0,1,1,0,1,1,1,0,1,108.00580994049984,7598.858309255484,0.0,16,420.76457584873623,8036.321829218108,1,5104,False,True,False,False,True,True,False,1
0,40,0,0,95596,225,9,1,23.55879821397785,0,1,22,0,0,0,0,0,0,0,1,1,77.71074256948349,717.0998110305413,0.0,0,213.28706130218762,930.386872332729,1,3844,False,True,False,False,False,False,False,1
0,26,0,0,90006,67967,2,0,38.437468994108045,0,1,45,0,0,0,0,0,0,0,0,0,43.67011315390469,121.65166293502358,0.0,2,115.31240698232413,239.67326065324153,2,4974,True,False,False,False,False,True,False,1
0,40,0,0,95803,739,58,1,43.03578200073779,1,1,20,0,0,0,0,1,1,1,0,1,103.37688632429087,6171.094368955482,0.0,30,2530.3313729279184,8732.16673333279,2,5457,False,True,False,True,False,False,False,1
0,59,0,0,92884,17972,1,1,47.638370095845445,0,1,19,0,0,0,0,0,1,1,1,1,60.68069951860855,118.95554183870877,0.0,0,76.45668435146689,195.4122261901756,1,4759,False,True,False,False,False,True,False,1
0,44,0,0,96031,790,23,1,37.007627687906094,0,1,27,0,0,0,0,0,0,0,1,0,83.81103043030657,1926.2781387134082,0.0,0,854.3301398895198,2780.6082786029283,1,5746,False,True,False,False,False,False,False,1
1,74,0,0,96041,5712,1,0,2.731774262072335,0,1,15,0,0,0,0,0,0,0,1,0,45.884499556358136,83.94470317693583,0.0,0,5.46354852414467,89.4082517010805,1,2406,False,True,False,False,False,False,False,1
0,57,0,0,95322,7818,1,1,45.074023475374545,0,1,28,0,0,0,0,0,0,0,1,0,70.14556022504216,100.5975084185037,0.4226976434467689,0,55.00412763567613,155.17893841073305,3,2018,False,True,False,False,False,False,False,1
0,70,1,0,92271,811,46,1,48.14847975069695,0,1,3,0,0,0,0,0,1,0,0,1,79.99426411296396,3617.3366239607576,0.0,19,2230.7108862853197,5867.259673572221,2,4867,True,True,False,True,False,False,False,1
0,42,1,0,92740,1198,64,1,17.796964125840965,1,1,12,0,1,0,1,0,0,0,1,0,94.0147899732138,6039.106663495579,0.0,0,1106.6276042817751,7145.734267777354,2,6243,False,True,False,False,True,False,False,1
0,49,0,0,93246,296,25,1,20.786506899004763,1,1,2,0,0,1,0,1,1,1,1,1,101.90872165653217,2652.0497249284313,0.0,0,543.5066943078239,3195.556419236255,1,5641,False,True,False,False,False,True,False,1
0,35,1,0,95531,680,34,1,43.1113819775825,0,1,15,0,0,0,0,1,1,1,1,0,97.1442846532544,3206.8451502815897,0.0,0,1470.9014455604163,4677.746595842006,1,3942,True,True,False,True,False,True,False,1
1,62,0,0,90129,89855,1,1,33.35343136301735,0,1,23,0,0,0,0,0,0,0,1,1,51.013726256464764,79.59309347978005,0.0,0,57.51757797652658,137.11067145630662,1,4367,False,False,False,False,False,False,False,1
0,54,0,0,94946,6766,4,0,0.44758044892528986,0,1,2,0,0,0,0,0,0,0,1,0,39.61754638052583,208.93198698965574,38.82614938814909,0,0.44758044892528986,170.55341805043193,2,2865,True,False,False,False,False,False,True,1
0,59,0,0,93897,35677,26,1,15.103465937130728,1,1,20,0,0,0,0,0,0,0,1,0,84.64052896861195,2200.454546102577,0.0,0,437.5094831826401,2637.964029285217,1,4064,False,True,False,True,False,False,False,1
0,59,1,0,92781,45906,51,1,47.52155578101825,1,1,20,0,0,0,0,0,1,1,0,1,96.0508186652428,4926.895013906078,0.0,83,2425.496117640644,7435.619192822318,2,5051,False,True,False,False,True,False,False,1
0,61,0,2,91367,17086,1,1,23.654110273944138,0,1,20,0,0,0,0,0,0,0,1,0,78.45272479181811,78.45272479181811,0.0,0,23.654110273944138,102.10683506576224,2,3387,False,True,False,False,False,True,False,1
1,71,0,0,94931,56554,2,1,36.41088261151333,0,1,15,0,0,0,0,0,0,0,1,0,65.06170717405581,127.82530271698954,0.0,0,72.82176522302666,200.6470679400162,1,5176,True,True,False,False,False,False,False,1
1,33,0,0,91991,3580,1,1,21.49126219057902,0,1,42,0,0,0,0,0,0,1,1,0,51.840750824640274,74.2104991364996,0.0,0,36.32091400478763,110.53141314128723,2,5066,True,False,False,False,False,False,False,1
0,65,1,0,95583,207,68,1,16.544094779947805,1,1,4,0,1,0,0,0,0,0,0,1,89.940830144675,6142.742596427704,6.612104806695045,107,1140.9103437907065,7384.158880881001,1,6344,False,True,False,False,False,False,False,1
1,31,0,0,90743,46796,5,0,27.106535379309406,0,1,35,0,0,0,0,0,0,0,0,0,38.47927793131109,162.32807837749286,0.0,18,54.21307075861881,234.77320263596357,3,3182,True,False,False,False,False,True,False,1
0,39,0,0,95454,402,3,1,5.592636691851385,0,1,22,0,0,0,0,0,0,0,1,1,81.44250681677082,360.6203742813152,32.00543776540571,0,8.839565160805588,337.4545016767151,1,3634,False,True,False,False,False,False,False,1
1,40,0,0,95364,1071,8,1,33.794714934535335,0,1,21,0,0,1,0,0,0,0,0,1,88.51776844981593,720.2218233601968,12.953215414617404,23,278.1568310693939,1008.6703298442553,1,5416,False,True,False,False,False,True,False,1
0,60,0,0,90654,38159,47,1,34.66869630209931,0,1,22,0,0,0,0,0,0,0,0,0,88.21492002542712,4201.272142088885,0.0,36,1637.4485999537794,5875.1461419155285,2,3323,False,True,False,False,True,True,False,1
0,37,0,0,94958,16808,3,0,0.6702969601470441,0,1,18,0,0,0,0,0,0,0,1,0,30.38528230066479,99.24394997279865,2.3402939579991084,0,3.3514848007352214,100.25514081553479,2,3604,True,True,False,False,False,False,False,1
0,63,0,0,92293,4254,1,1,13.249922769597557,0,1,18,0,0,0,0,0,0,0,1,1,70.30643071917021,70.30643071917021,0.0,0,13.249922769597557,83.55635348876777,2,2128,False,True,False,False,False,False,True,1
0,53,0,0,91822,40751,24,1,27.044618832050997,0,1,18,0,0,0,0,1,1,0,0,1,101.89612648101135,2422.7525831003727,11.943145183499176,21,662.7737438144613,3095.5779242423832,1,3080,False,True,False,False,False,True,False,1
0,28,0,0,91866,36043,49,1,46.45652112744037,1,1,69,0,0,1,0,1,1,1,0,1,99.81011462076485,4904.65748117046,0.0,128,2287.7120709702763,7320.85235902601,1,6067,False,True,False,True,False,False,False,1
0,59,0,0,93270,24630,19,1,34.3325905842016,0,1,7,0,0,0,0,1,0,0,1,1,90.11477575240956,1670.360587502304,0.0,0,675.0187018879362,2345.37928939024,1,2334,False,True,False,False,False,True,False,1
0,48,0,0,95868,1980,3,1,17.167132118840954,0,1,16,0,0,0,0,0,0,0,1,0,50.01489322511917,172.87175167908202,0.0,0,54.79828774691454,227.67003942599655,1,5215,False,True,False,False,False,False,True,1
0,41,0,0,93397,15267,35,0,8.961533584696305,0,1,8,0,0,0,0,1,0,0,1,1,58.47545998680716,1991.8093995806248,0.0,0,197.15373886331872,2188.9631384439435,2,4292,True,True,False,False,False,False,False,1
0,49,1,2,95435,415,40,1,45.562830054452256,1,1,49,0,0,0,0,0,0,0,1,0,81.20104764135046,3291.4194074497605,0.0,0,1826.2540801198913,5117.673487569652,1,4729,False,True,False,False,False,True,False,1
