gender,age,married,number_of_dependents,zip_code,population,tenure_in_months,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,paperless_billing,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,churn_label,cltv,internet_type_DSL,internet_type_Fiber Optic,internet_type_No Internet,contract_One Year,contract_Two Year,payment_method_Credit Card,payment_method_Mailed Check
0,43,1,1,93673,646,12,1,24.65,0,0,0,0,0,0,0,0,0,0,0,1,20.1,232.4,0.0,0,295.79999999999995,528.1999999999999,3,0,2360,False,False,True,False,False,True,False
0,28,0,0,93704,26580,67,1,35.99,0,1,73,1,1,0,1,0,0,0,1,0,60.5,3870.0,0.0,0,2411.33,6281.33,3,0,4363,True,False,False,True,False,True,False
1,60,0,0,93706,35790,21,1,15.89,1,1,3,1,0,1,0,1,1,1,1,0,103.85,2215.0,0.0,0,333.69,2548.69,3,0,4520,False,True,False,False,False,True,False
0,36,0,0,93710,29337,13,1,28.45,0,1,30,1,1,0,1,0,1,1,1,0,67.8,842.25,0.0,0,369.85,1212.1,3,0,4115,True,False,False,False,False,False,False
0,46,0,0,93721,6848,29,1,2.76,0,0,0,0,0,0,0,0,0,0,0,0,19.35,601.6,0.0,0,80.03999999999999,681.64,5,0,5227,False,False,True,False,False,True,False
1,45,1,0,93727,54701,65,1,21.58,1,1,13,1,0,1,1,0,1,1,1,0,76.15,4929.55,0.0,0,1402.6999999999998,6332.25,4,0,6177,True,False,False,False,True,False,False
1,44,0,0,93728,16346,27,1,21.66,0,0,0,0,0,0,0,0,0,0,0,0,20.3,595.05,0.0,0,584.82,1179.87,5,0,3159,False,False,True,True,False,True,False
1,31,0,0,93906,53946,1,1,10.22,0,0,0,0,0,0,0,0,0,0,0,1,19.75,19.75,0.0,0,10.22,29.97,5,0,4441,False,False,True,False,False,True,False
1,44,0,0,93907,22292,11,1,40.59,0,1,22,0,0,0,0,0,0,0,0,0,45.2,492.0,0.0,150,446.49,1088.49,5,0,5253,True,False,False,False,False,True,False
1,64,1,2,93908,13027,39,1,20.49,1,0,0,0,0,0,0,0,0,0,0,0,25.2,987.95,0.0,0,799.1099999999999,1787.06,5,0,5453,False,False,True,False,True,True,False
1,24,0,0,93921,2966,26,1,49.61,0,1,76,1,0,0,1,1,1,1,1,0,75.0,1908.35,0.0,0,1289.86,3198.21,3,0,4705,True,False,False,True,False,False,False
0,44,1,2,93924,6691,72,0,0.0,0,1,23,1,1,1,1,1,1,1,1,0,65.7,4575.35,0.0,0,0.0,4575.35,3,0,6187,False,False,False,False,True,False,False
1,50,1,0,93925,1140,65,1,39.49,1,1,18,1,1,1,0,0,0,0,1,0,67.05,4309.55,0.0,0,2566.85,6876.4,3,0,5224,True,False,False,True,False,True,False
1,31,1,1,93926,9023,72,1,45.32,1,1,11,0,1,1,1,1,1,1,0,0,110.9,7922.75,0.0,130,3263.04,11315.79,4,0,6444,False,True,False,False,True,True,False
1,37,0,0,93927,14204,6,1,43.37,1,1,12,0,0,0,1,0,1,1,1,1,87.95,522.35,0.0,0,260.21999999999997,782.5699999999999,3,0,2684,False,True,False,False,False,False,False
0,40,1,0,93930,14477,50,1,9.47,1,1,28,0,0,1,0,1,1,1,1,0,75.7,3876.2,0.0,0,473.50000000000006,4349.7,5,0,6144,True,False,False,True,False,False,False
1,22,1,0,93932,538,61,0,0.0,0,1,59,1,0,1,1,1,1,1,1,1,62.15,3778.85,0.0,0,0.0,3778.85,3,0,6427,True,False,False,False,True,True,False
1,29,1,0,93940,32857,72,1,35.71,1,1,58,1,1,1,1,1,1,1,1,0,115.15,8349.45,0.0,0,2571.12,10920.57,4,0,5398,False,True,False,False,True,False,False
0,42,0,0,93953,4602,1,1,20.11,0,0,0,0,0,0,0,0,0,0,0,0,19.5,19.5,0.0,0,20.11,39.61,5,0,3107,False,False,True,False,False,True,False
0,33,0,0,93954,521,12,1,18.75,1,1,25,0,0,0,0,0,1,1,0,1,86.55,1066.9,0.0,110,225.0,1401.9,5,0,2061,False,True,False,False,False,False,False
1,42,1,3,93960,13003,61,1,31.49,0,0,0,0,0,0,0,0,0,0,0,0,20.4,1226.45,0.0,0,1920.89,3147.34,3,0,5897,False,False,True,True,False,True,False
1,39,1,3,93962,407,18,1,45.18,0,0,0,0,0,0,0,0,0,0,0,0,19.8,342.3,0.0,0,813.24,1155.54,5,0,4808,False,False,True,True,False,False,False
1,60,0,2,94002,25566,21,1,19.57,0,1,29,0,0,0,0,0,0,0,1,0,45.65,985.05,0.0,0,410.97,1396.02,4,0,5731,True,False,False,False,False,True,False
1,47,1,2,94005,3635,68,0,0.0,0,1,19,1,1,1,1,0,1,1,1,1,56.4,3948.45,0.0,0,0.0,3948.45,3,0,4556,True,False,False,False,True,True,False
0,30,1,0,94015,63337,62,1,15.06,1,1,82,0,0,1,0,1,1,1,1,1,101.35,6164.7,0.0,0,933.72,7098.42,5,0,5049,False,True,False,False,False,False,False
1,44,0,1,94020,1622,1,0,0.0,0,1,19,0,1,0,1,0,0,0,0,0,33.6,33.6,0.0,50,0.0,83.6,5,0,4369,False,False,False,False,False,True,False
0,27,0,0,94022,18486,1,1,45.86,0,0,0,0,0,0,0,0,0,0,0,0,20.7,20.7,0.0,0,45.86,66.56,5,0,3061,False,False,True,False,False,False,False
1,44,0,1,94024,21496,62,1,17.67,1,1,19,0,0,1,1,1,1,1,1,1,104.05,6590.5,0.0,0,1095.5400000000002,7686.04,4,0,5900,False,True,False,False,True,False,False
0,26,1,2,94025,39062,36,1,42.51,0,0,0,0,0,0,0,0,0,0,0,0,20.25,717.95,0.0,0,1530.36,2248.31,5,0,5272,False,False,True,False,True,False,False
0,59,1,3,94028,6601,69,1,7.84,1,1,21,1,1,0,1,1,0,0,1,0,73.7,4885.85,0.0,0,540.96,5426.81,4,0,4268,False,False,False,True,False,True,False
0,49,1,0,94037,2346,63,1,20.37,1,1,26,0,1,1,1,1,1,1,1,1,108.75,6871.7,0.0,0,1283.3100000000002,8155.01,5,0,4582,False,True,False,False,False,False,False
1,63,0,0,94038,3064,23,1,26.37,0,0,0,0,0,0,0,0,0,0,0,0,20.15,405.6,0.0,0,606.51,1012.11,4,0,4402,False,False,True,True,False,False,False
1,24,0,0,94040,32143,10,1,20.29,0,0,0,0,0,0,0,0,0,0,0,0,19.75,208.25,0.0,0,202.9,411.15,3,0,3926,False,False,True,False,False,True,False
0,42,1,0,94041,13483,71,1,24.71,1,0,0,0,0,0,0,0,0,0,0,1,25.95,1801.9,0.0,0,1754.41,3556.3100000000004,5,0,5072,False,False,True,False,True,True,False
0,24,1,2,94044,38885,70,1,4.27,1,0,0,0,0,0,0,0,0,0,0,0,24.05,1764.75,0.0,0,298.9,2063.65,5,0,4722,False,False,True,False,True,True,False
0,32,0,2,94060,2055,22,1,33.73,1,1,19,0,0,0,0,0,1,1,1,1,84.75,1816.75,0.0,0,742.06,2558.81,3,0,4240,False,True,False,False,False,False,False
0,42,1,2,94061,35737,52,1,19.21,1,0,0,0,0,0,0,0,0,0,0,0,23.05,1255.1,0.0,0,998.92,2254.02,3,0,4922,False,False,True,False,True,True,False
0,45,0,0,94063,32368,65,0,0.0,0,1,22,1,0,1,1,1,1,1,1,0,59.95,3921.1,0.0,0,0.0,3921.1,3,0,6251,False,False,False,False,True,True,False
0,58,1,1,94065,10658,72,1,17.33,0,0,0,0,0,0,0,0,0,0,0,0,19.55,1463.45,0.0,0,1247.7599999999998,2711.21,3,0,4424,False,False,True,False,True,False,False
1,23,1,0,94066,39566,10,1,39.35,0,0,0,0,0,0,0,0,0,0,0,0,19.6,189.45,0.0,0,393.5,582.95,5,0,3778,False,False,True,True,False,False,False
0,56,0,3,94070,28098,7,1,49.66,0,0,0,0,0,0,0,0,0,0,0,0,20.05,96.8,0.0,0,347.62,444.42,5,0,3810,False,False,True,True,False,True,False
0,63,1,3,94080,60599,24,1,21.43,1,1,56,1,0,1,0,1,1,1,1,0,78.6,1846.65,0.0,0,514.3199999999999,2360.9700000000003,4,0,2939,True,False,False,False,True,True,False
0,25,1,2,94086,64010,72,1,16.01,1,1,59,1,1,1,1,1,1,1,1,1,116.8,8456.75,0.0,0,1152.72,9609.47,3,0,6252,False,True,False,False,True,True,False
1,29,0,0,94087,50070,21,0,0.0,0,1,26,1,0,0,1,1,0,0,1,1,43.55,1011.5,0.0,0,0.0,1011.5,4,0,5808,True,False,False,False,False,True,False
1,23,1,0,94089,16985,69,0,0.0,0,1,42,0,1,1,1,1,1,1,1,1,60.8,4263.4,0.0,0,0.0,4263.4,4,0,5683,True,False,False,True,False,True,False
1,58,1,3,94102,28998,44,1,46.54,0,1,52,0,1,0,1,0,0,0,0,1,54.9,2549.1,0.0,130,2047.76,4726.86,4,0,4412,True,False,False,False,False,False,False
1,21,1,0,94109,56330,72,1,14.19,1,1,71,0,1,1,1,1,1,1,1,1,108.2,7840.6,0.0,0,1021.68,8862.28,4,0,4773,False,True,False,False,True,False,False
1,55,0,0,94110,74641,72,1,45.41,1,1,20,1,1,1,1,1,1,1,1,0,92.0,6632.75,0.0,0,3269.5199999999995,9902.27,3,0,4200,False,False,False,False,True,False,False
1,26,0,0,94112,73117,7,1,45.13,1,0,0,0,0,0,0,0,0,0,0,1,25.05,152.95,0.0,0,315.91,468.86,5,0,4868,False,False,True,False,False,False,False
0,64,0,0,94114,30587,48,1,41.26,0,1,23,0,1,0,0,0,0,0,1,0,75.15,3772.65,0.0,0,1980.48,5753.13,4,0,3345,False,True,False,True,False,False,False
1,43,1,3,94115,33122,55,1,36.23,0,0,0,0,0,0,0,0,0,0,0,0,19.5,1026.35,0.0,0,1992.65,3019.0,4,0,5067,False,False,True,True,False,True,False
1,50,0,0,94116,42959,1,1,16.36,0,0,0,0,0,0,0,0,0,0,0,0,19.3,19.3,0.0,0,16.36,35.66,5,0,5626,False,False,True,False,False,True,False
1,57,0,0,94117,38756,45,1,28.72,0,1,3,1,1,1,1,1,1,1,1,0,112.2,5031.85,0.0,0,1292.4,6324.25,3,0,3091,False,True,False,True,False,True,False
1,35,0,0,94118,38955,3,1,9.74,0,1,27,0,0,0,0,0,0,0,1,1,70.3,220.4,0.0,0,29.22,249.62,4,0,4275,False,True,False,False,False,True,False
0,46,1,0,94121,42476,71,1,37.83,0,0,0,0,0,0,0,0,0,0,0,0,19.6,1416.5,0.0,0,2685.93,4102.43,4,0,4890,False,False,True,False,True,True,False
1,29,1,0,94122,55504,8,1,4.98,0,0,0,0,0,0,0,0,0,0,0,0,20.25,158.35,0.0,0,39.84,198.19,4,0,4964,False,False,True,False,False,True,False
1,48,1,3,94124,33177,69,1,40.36,0,1,53,1,1,0,1,1,1,1,1,0,80.65,5542.55,0.0,0,2784.84,8327.39,3,0,4618,False,False,False,False,True,False,False
1,51,0,0,94131,27906,71,1,12.27,1,1,21,1,1,1,1,0,1,1,1,0,80.6,5708.2,0.0,0,871.17,6579.37,4,0,5447,True,False,False,False,True,False,False
0,52,1,0,94133,26831,33,0,0.0,0,1,7,1,0,1,1,1,1,1,1,0,59.55,2016.3,0.0,0,0.0,2016.3,3,0,5980,True,False,False,False,True,False,False
0,62,0,0,94134,40137,16,1,41.51,0,0,0,0,0,0,0,0,0,0,0,0,19.05,326.65,0.0,0,664.16,990.81,5,0,4336,False,False,True,True,False,True,False
0,58,0,0,94303,45499,1,1,38.84,0,0,0,0,0,0,0,0,0,0,0,0,19.95,19.95,0.0,0,38.84,58.790000000000006,5,0,2732,False,False,True,False,False,True,False
1,45,1,2,94305,13386,57,1,41.56,0,0,0,0,0,0,0,0,0,0,0,0,19.4,1061.6,0.0,0,2368.92,3430.52,5,0,4194,False,False,True,True,False,True,False
1,61,1,1,94306,24492,56,0,0.0,0,1,28,0,1,1,0,0,0,0,0,1,36.1,1971.5,0.0,60,0.0,2031.5,3,0,5092,True,False,False,True,False,True,False
0,59,0,0,94403,37926,1,1,41.28,0,0,0,0,0,0,0,0,0,0,0,0,19.75,19.75,0.0,0,41.28,61.03,5,0,4099,False,False,True,False,False,True,False
0,63,0,1,94404,31882,40,1,20.13,0,1,10,1,0,0,1,1,0,0,1,1,64.1,2460.35,0.0,0,805.1999999999999,3265.5499999999997,3,0,5056,True,False,False,False,False,True,False
1,62,1,3,94501,58555,46,1,7.67,0,0,0,0,0,0,0,0,0,0,0,0,19.75,856.5,0.0,0,352.82,1209.32,4,0,2610,False,False,True,False,True,True,False
1,47,1,1,94502,13996,63,1,3.65,0,0,0,0,0,0,0,0,0,0,0,0,19.7,1275.85,0.0,0,229.95,1505.8,5,0,4235,False,False,True,False,True,True,False
1,51,1,3,94506,19777,68,1,18.47,1,1,75,1,1,1,0,1,1,1,1,1,110.2,7467.5,0.0,0,1255.96,8723.46,3,0,4108,False,True,False,False,True,False,False
1,38,1,2,94507,15187,69,1,42.9,0,1,24,1,1,0,1,1,1,1,1,1,106.35,7261.75,0.0,0,2960.1,10221.85,4,0,6315,False,True,False,False,True,True,False
0,63,1,0,94508,3641,56,1,2.8,1,1,20,0,1,1,1,0,0,0,0,0,90.55,5116.6,0.0,40,156.79999999999998,5313.400000000001,4,0,6161,False,True,False,False,False,False,False
0,32,1,2,94509,90891,10,1,42.0,0,1,14,0,1,1,0,0,1,1,1,1,65.9,660.05,0.0,0,420.0,1080.05,4,0,5289,True,False,False,True,False,True,False
1,26,0,0,94510,25578,63,1,21.45,1,1,85,1,1,1,1,1,0,0,1,0,104.5,6590.8,0.0,0,1351.35,7942.15,4,0,4908,False,True,False,True,False,True,False
0,34,1,3,94511,2379,24,0,0.0,0,1,75,1,1,1,1,0,1,1,1,1,52.5,1208.15,0.0,0,0.0,1208.15,3,0,3303,True,False,False,False,True,True,False
0,54,0,0,94512,138,19,1,36.88,1,1,27,0,0,1,0,0,0,0,1,1,56.1,1033.9,0.0,0,700.72,1734.62,3,0,3367,True,False,False,False,False,True,False
1,53,1,3,94513,26577,22,1,11.39,1,1,56,0,0,1,0,1,0,0,1,1,88.75,1885.15,0.0,0,250.58,2135.73,4,0,5585,False,True,False,False,False,False,False
0,44,1,0,94517,14239,70,1,14.15,1,0,0,0,0,0,0,0,0,0,0,1,26.0,2006.95,0.0,0,990.5,2997.45,4,0,6170,False,False,True,False,True,False,False
0,20,1,0,94518,27394,49,1,12.39,0,1,46,0,1,1,0,1,1,1,0,0,99.4,5025.0,0.0,10,607.11,5642.11,4,0,4725,False,True,False,False,False,False,False
1,54,1,2,94521,39888,42,1,14.8,0,1,23,0,0,1,1,1,1,1,1,0,73.15,3088.25,0.0,0,621.6,3709.85,3,0,2531,True,False,False,True,False,False,False
1,57,0,0,94523,32685,57,1,9.32,0,1,20,0,1,0,1,0,0,0,1,1,54.65,3134.7,0.0,0,531.24,3665.94,5,0,4223,True,False,False,True,False,True,False
0,23,1,0,94526,32873,72,1,1.67,1,1,59,1,1,1,1,1,1,1,1,1,115.55,8312.4,0.0,0,120.24,8432.64,3,0,5076,False,True,False,False,True,True,False
0,53,1,0,94536,66543,72,1,2.95,1,1,26,1,1,1,1,1,1,1,1,1,91.15,6637.9,0.0,0,212.4,6850.299999999999,4,0,4311,False,False,False,False,True,False,False
1,50,1,3,94538,56126,35,1,1.53,0,1,57,0,1,0,1,1,0,0,1,1,89.7,3165.6,0.0,0,53.55,3219.15,4,0,2775,False,True,False,True,False,False,False
0,20,1,0,94541,60274,72,1,37.45,1,1,48,1,1,1,1,1,1,1,0,1,92.4,6786.1,0.0,150,2696.4,9632.5,3,0,5527,True,False,False,False,True,False,False
0,64,1,1,94542,11147,28,1,21.91,0,0,0,0,0,0,0,0,0,0,0,0,19.9,543.0,0.0,0,613.48,1156.48,4,0,2987,False,False,True,True,False,True,False
1,47,0,0,94546,41698,45,1,40.59,0,0,0,0,0,0,0,0,0,0,0,0,18.85,867.3,0.0,0,1826.55,2693.8500000000004,4,0,2653,False,False,True,True,False,False,False
0,23,0,0,94547,22479,1,1,15.22,1,0,0,0,0,0,0,0,0,0,0,1,25.75,25.75,0.0,0,15.22,40.97,4,0,2569,False,False,True,False,False,True,False
0,40,0,0,94550,75929,6,1,43.19,0,0,0,0,0,0,0,0,0,0,0,1,20.95,109.5,0.0,0,259.14,368.64,3,0,5554,False,False,True,False,False,True,False
0,29,1,0,94552,13212,48,1,47.64,0,1,59,0,1,1,0,1,1,1,1,1,97.05,4692.95,0.0,0,2286.7200000000003,6979.67,5,0,5893,False,True,False,True,False,False,False
1,61,1,4,94553,46677,25,1,19.56,1,0,0,0,0,0,0,0,0,0,0,1,25.4,546.85,0.0,0,488.99999999999994,1035.85,3,0,5250,False,False,True,False,False,False,False
1,28,1,1,94555,33883,64,1,14.93,0,0,0,0,0,0,0,0,0,0,0,1,19.7,1274.05,0.0,0,955.52,2229.5699999999997,5,0,5431,False,False,True,False,True,False,False
1,51,0,0,94556,16510,50,0,0.0,0,1,20,1,1,0,0,0,0,0,1,1,35.0,1782.4,0.0,0,0.0,1782.4,3,0,5629,True,False,False,False,False,True,False
0,20,1,1,94558,63947,52,1,44.79,1,1,52,0,0,1,0,1,1,1,1,0,101.25,5301.1,0.0,0,2329.08,7630.18,5,0,5954,False,True,False,True,False,False,False
1,21,1,1,94561,27607,45,1,25.69,1,1,26,1,1,0,1,1,0,0,1,0,73.85,3371.0,0.0,0,1156.05,4527.05,3,0,5264,True,False,False,False,True,True,False
1,49,1,0,94563,17964,9,1,22.41,1,1,21,1,0,0,0,0,1,1,1,1,88.05,801.3,0.0,0,201.69,1002.99,3,0,2715,False,True,False,False,False,False,False
0,45,0,0,94566,36669,54,1,26.25,0,0,0,0,0,0,0,0,0,0,0,0,20.1,1079.45,0.0,0,1417.5,2496.95,5,0,5755,False,False,True,False,True,True,False
0,49,1,1,94568,29636,64,1,21.16,1,1,23,1,1,0,1,1,1,1,1,0,110.3,6997.3,0.0,0,1354.24,8351.54,3,0,5574,False,True,False,False,True,False,False
0,61,0,0,94572,8506,12,1,15.97,0,1,19,1,0,0,0,1,0,0,1,1,85.15,979.05,0.0,0,191.64,1170.69,4,0,2452,False,True,False,True,False,True,False
0,60,0,0,94577,41871,45,1,44.29,1,1,15,1,0,0,1,0,1,1,1,0,73.55,3349.1,0.0,0,1993.05,5342.15,3,0,2280,True,False,False,False,True,True,False
1,45,0,0,94578,36568,10,1,13.51,0,1,14,0,0,0,0,0,0,0,1,0,46.0,492.1,0.0,0,135.1,627.2,4,0,3903,True,False,False,False,False,True,False
0,58,0,0,94580,26240,24,1,42.66,1,0,0,0,0,0,0,0,0,0,0,0,24.6,605.25,0.0,0,1023.84,1629.09,5,0,4147,False,False,True,True,False,False,False
1,62,1,2,94583,44078,66,1,31.53,0,0,0,0,0,0,0,0,0,0,0,1,19.75,1344.5,0.0,0,2080.98,3425.48,4,0,4485,False,False,True,False,True,True,False
1,51,0,0,94585,39279,51,1,27.3,0,1,13,1,0,0,0,1,0,0,1,0,86.35,4267.15,0.0,0,1392.3,5659.45,3,0,5311,False,True,False,True,False,True,False
0,35,1,0,94586,790,45,1,42.32,1,0,0,0,0,0,0,0,0,0,0,0,25.5,1121.05,0.0,0,1904.4,3025.45,3,0,3146,False,False,True,False,True,True,False
0,54,1,0,94587,66472,49,1,13.13,0,0,0,0,0,0,0,0,0,0,0,0,19.0,918.7,0.0,0,643.37,1562.0700000000002,3,0,4066,False,False,True,True,False,True,False
0,44,1,0,94588,28568,29,1,49.96,0,0,0,0,0,0,0,0,0,0,0,1,19.55,521.8,0.0,0,1448.84,1970.64,3,0,5758,False,False,True,False,True,True,False
1,59,1,3,94589,42209,40,1,11.5,1,1,22,1,1,0,1,1,1,1,1,1,110.1,4469.1,0.0,0,460.0,4929.1,3,0,2283,False,True,False,False,False,True,False
1,42,0,0,94591,51665,25,1,40.11,0,1,18,0,0,0,0,0,0,0,0,0,69.75,1729.35,0.0,100,1002.75,2832.1,4,0,3080,False,True,False,False,False,False,False
0,34,0,0,94592,159,22,0,0.0,0,1,8,0,0,1,0,1,1,1,1,1,50.6,1073.3,0.0,0,0.0,1073.3,4,0,2854,True,False,False,False,False,False,False
1,36,0,0,94595,18024,72,0,0.0,0,1,9,1,1,1,1,1,1,1,1,1,65.6,4566.5,0.0,0,0.0,4566.5,3,0,4369,False,False,False,False,True,False,False
1,44,1,1,94598,26022,33,1,1.62,0,1,30,0,1,1,1,1,1,1,1,0,82.1,2603.1,0.0,0,53.46,2656.56,4,0,2281,False,False,False,False,True,True,False
0,22,0,0,94599,2873,23,1,15.18,0,1,46,0,1,0,1,0,0,0,1,1,79.1,1783.75,0.0,0,349.14,2132.89,5,0,3619,False,True,False,False,False,True,False
1,42,0,0,94603,31392,69,1,47.43,1,1,22,1,1,1,1,1,1,1,1,0,90.65,6322.1,0.0,0,3272.67,9594.77,3,0,6487,True,False,False,False,True,True,False
0,37,0,2,94605,42854,3,1,11.27,0,0,0,0,0,0,0,0,0,0,0,1,20.55,57.4,0.0,0,33.81,91.21,3,0,2774,False,False,True,True,False,True,False
1,61,0,0,94606,41876,56,1,18.42,0,1,13,0,1,0,1,1,1,1,0,1,75.75,4284.65,0.0,90,1031.52,5406.17,3,0,6487,True,False,False,True,False,False,False
1,61,0,0,94607,21054,65,1,33.11,1,1,10,1,0,1,1,1,1,1,1,1,110.0,7138.65,0.0,0,2152.15,9290.8,4,0,6351,False,True,False,True,False,True,False
1,55,1,0,94608,24589,71,1,44.82,0,0,0,0,0,0,0,0,0,0,0,0,20.85,1539.75,0.0,0,3182.22,4721.969999999999,4,0,4837,False,False,True,True,False,False,False
0,57,0,0,94610,29964,2,1,33.75,0,1,10,0,0,0,0,0,0,0,1,1,70.15,123.8,0.0,0,67.5,191.3,3,0,4840,False,True,False,False,False,False,False
1,28,0,0,94612,11702,40,1,39.05,0,1,58,1,0,1,0,0,1,1,1,0,67.45,2731.0,0.0,0,1562.0,4293.0,3,0,4714,True,False,False,False,False,False,False
1,49,0,0,94618,15438,1,1,36.28,0,0,0,0,0,0,0,0,0,0,0,0,20.75,20.75,0.0,0,36.28,57.03,3,0,2791,False,False,True,False,False,True,False
0,25,0,0,94621,30751,7,1,30.99,0,1,42,0,0,0,0,0,0,0,1,1,69.9,497.3,0.0,0,216.93,714.23,4,0,4562,False,True,False,False,False,True,False
0,60,1,0,94702,15638,15,1,31.13,1,1,5,0,0,0,0,0,0,0,1,1,51.1,711.15,0.0,0,466.95,1178.1,5,0,4858,True,False,False,False,False,False,False
1,43,0,0,94705,12448,71,1,39.08,1,0,0,0,0,0,0,0,0,0,0,0,25.55,1898.1,0.0,0,2774.68,4672.78,5,0,6305,False,False,True,False,True,False,False
0,22,1,3,94706,15882,54,1,8.53,1,1,73,1,0,0,1,0,0,0,1,0,60.0,3273.95,0.0,0,460.61999999999995,3734.57,3,0,4798,False,False,False,False,True,False,False
1,47,1,0,94707,11889,31,1,22.42,1,1,21,1,1,0,1,0,0,0,1,1,90.55,2929.75,0.0,0,695.0200000000001,3624.77,4,0,5722,False,True,False,False,False,True,False
0,46,0,0,94708,10737,11,1,36.52,0,1,20,1,0,0,0,0,0,0,1,0,76.4,838.7,0.0,0,401.72,1240.42,4,0,4033,False,True,False,False,False,False,False
1,34,1,0,94804,39089,38,1,32.11,1,1,16,0,0,1,1,0,1,1,1,0,69.0,2669.45,0.0,0,1220.18,3889.63,4,0,4487,True,False,False,True,False,True,False
1,57,0,2,94805,13984,5,1,13.54,0,1,21,0,0,0,1,0,0,0,1,1,48.65,235.2,0.0,0,67.69999999999999,302.9,5,0,3307,True,False,False,False,False,False,False
0,52,0,0,94904,12010,68,1,20.3,1,1,13,0,1,1,0,1,1,1,0,1,80.65,5330.2,0.0,90,1380.4,6800.6,3,0,5914,True,False,False,False,True,False,False
1,23,1,2,94920,13065,69,1,26.44,0,0,0,0,0,0,0,0,0,0,0,1,20.55,1403.1,0.0,0,1824.36,3227.46,4,0,5366,False,False,True,True,False,True,False
0,56,1,0,94922,584,42,1,36.35,1,1,30,1,1,0,1,0,0,0,1,1,66.4,2727.8,0.0,0,1526.7,4254.5,3,0,3773,True,False,False,False,False,True,False
0,36,0,0,94923,1785,50,1,15.1,0,1,9,0,1,0,1,1,1,1,1,1,100.2,5038.45,0.0,0,755.0,5793.45,4,0,5419,False,True,False,False,True,True,False
1,23,1,0,94928,42544,33,1,48.49,0,1,51,0,0,0,0,0,0,0,1,1,44.55,1462.6,0.0,0,1600.17,3062.77,4,0,2422,True,False,False,False,False,True,False
0,43,0,0,94929,330,7,1,41.57,0,0,0,0,0,0,0,0,0,0,0,0,20.35,150.6,0.0,0,290.99,441.59,5,0,3098,False,False,True,False,False,True,False
1,21,1,1,94930,8486,64,1,34.58,1,1,27,1,1,1,0,0,0,0,1,1,91.8,5960.5,0.0,0,2213.12,8173.62,3,0,5371,False,True,False,False,False,False,False
1,47,0,0,94933,1025,59,1,47.17,0,0,0,0,0,0,0,0,0,0,0,1,20.2,1192.3,0.0,0,2783.03,3975.33,4,0,5216,False,False,True,False,True,False,False
0,30,1,0,94937,1004,6,1,42.66,1,1,85,0,0,0,0,0,0,0,1,0,50.35,314.55,0.0,0,255.96,570.51,3,0,3442,False,False,False,False,False,False,False
0,44,0,0,94938,821,3,1,6.61,0,0,0,0,0,0,0,0,0,0,0,0,18.8,56.0,0.0,0,19.83,75.83,4,0,3010,False,False,True,False,False,True,False
0,21,1,0,94939,6773,15,1,12.41,0,0,0,0,0,0,0,0,0,0,0,0,20.45,330.8,0.0,0,186.15,516.95,4,0,5184,False,False,True,False,False,True,False
1,59,1,1,94940,406,13,1,13.32,0,1,21,0,0,0,0,1,1,1,1,1,64.75,877.35,0.0,0,173.16,1050.51,3,0,4741,True,False,False,True,False,False,False
0,40,0,0,94941,28727,23,1,14.45,1,1,19,0,1,0,0,1,1,1,1,1,98.7,2249.1,0.0,0,332.34999999999997,2581.45,5,0,5781,False,True,False,False,False,True,False
1,35,0,0,94946,607,29,1,8.0,0,1,9,1,1,0,1,0,0,0,0,1,58.75,1696.2,0.0,50,232.0,1978.2,3,0,5198,True,False,False,True,False,False,False
0,62,1,0,94947,24741,49,1,29.18,0,0,0,0,0,0,0,0,0,0,0,0,20.7,1032.05,0.0,0,1429.82,2461.87,3,0,4074,False,False,True,True,False,True,False
0,25,1,0,94949,13361,56,1,42.81,1,1,51,0,0,0,0,1,0,0,1,1,85.6,4902.8,0.0,0,2397.36,7300.16,4,0,6483,False,True,False,False,False,False,False
0,50,0,0,94950,248,63,1,31.34,1,1,26,1,1,1,1,0,1,1,1,1,80.3,4995.35,0.0,0,1974.42,6969.77,3,0,5554,True,False,False,False,True,True,False
1,51,1,0,94951,3777,63,1,10.07,1,1,20,0,0,1,1,1,1,1,1,0,79.8,5034.05,0.0,0,634.41,5668.46,4,0,4073,False,False,False,False,True,True,False
0,55,1,0,94963,548,21,1,11.27,0,1,19,1,0,1,1,1,1,1,0,0,80.9,1714.95,0.0,60,236.67,2011.62,4,0,5733,True,False,False,True,False,True,False
1,31,1,2,94964,6448,13,1,48.7,1,0,0,0,0,0,0,0,0,0,0,0,24.5,343.6,0.0,0,633.1,976.7,5,0,5077,False,False,True,True,False,False,False
1,25,1,2,94965,11213,1,1,18.63,0,0,0,0,0,0,0,0,0,0,0,1,20.15,20.15,0.0,0,18.63,38.78,3,0,3960,False,False,True,False,False,False,False
0,52,1,2,94970,781,25,1,13.06,0,0,0,0,0,0,0,0,0,0,0,0,20.05,520.1,0.0,0,326.5,846.6,4,0,2010,False,False,True,True,False,True,False
1,64,1,3,94971,384,71,1,16.13,0,0,0,0,0,0,0,0,0,0,0,1,19.6,1387.45,0.0,0,1145.23,2532.6800000000003,5,0,6444,False,False,True,False,True,False,False
